X,Y,osm_id,amenity,name,brand,addr:housenumber,operator,construction,shop,addr:housename,leisure,layer,sport,historic,building,website,cuisine,brand:wikidata,brand:wikipedia,wheelchair,toilets:wheelchair,level,payment:mastercard,payment:american_express,capacity,addr:city,payment:cash,addr:postcode,description,outdoor_seating,opening_hours,payment:visa,delivery,phone,payment:debit_cards,takeaway,smoking,payment:credit_cards,email,addr:street,llbo,addr:province,addr:country,name:en,contact:facebook,alt_name,wheelchair:description,diet:halal,microbrewery,diet:vegan,diet:gluten_free,addr:unit,internet_access,short_name,Payments,year,cater,name:ko,drinking_water,internet_access:fee,drink,catering,addr:floor,old_name,indoor_seating,name_1,name:ar,drive_through,cuisine_1,cuisine_2,official_name,hst_number,payment:interac,payment:discover_card,facebook,name:ru,diet:vegetarian,air_conditioning,diet,addr:hamlet,eat_in,name:fr,dine_in,wifi,opendata:type,type,name:it,payment:bitcoin,atm,stars:system,stars,diet:pescetarian,diet:meat,bar,reservation,unit,addr:building,source_1,gst_number,capacity:indoors,capacity:outdoors,not:name,addr:place,owner,dog,name:vi,stars:date,payment:coins,payment:coinkite,url,fax,opening_hours:url,entrance,est_date,name:zh,take_out,max_occupancy,addr:subdistrict,toilets,toilets:access,wikipedia,wikidata,vacant,floor,FIXME,brewery,building:levels,wikipedia:en,start_date,store_ref,opening_hours:delivery,valet,parking,store_name,opening_hours:signed,seating,barbecue,self_service,halal,int_name,designation,contact:yellowpages,payment:notes,contact:yelp,nudism
-79.3684798,43.6510934,6546010569,restaurant,Ardo,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3706106,43.6515781,5177226996,restaurant,Petit Dejeuner,,191,,,,Petit Dejeuner,,,,,,petitdejeuner.ca,,,,,,,,,,Toronto,,M5A 1J5,,,,,,+1-416-703-1560,,,,,,King Street East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petit Dejeuner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.367765,43.6514952,6546039654,restaurant,Bodega Henriette,,,,,,,,,,,,,breakfast,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3664233,43.6522452,6546085550,restaurant,Mangia & Bevi,,260,,,,,,,,,,mbresto.com,italian,,,,,,,,,Toronto,,M5A 4L5,,,,,,+1-416-613-1236,,,,,,King Street East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3738126,43.6563169,412354620,restaurant,Citrus Restaurant,,225,,,,,,,,,,,,,,,,,,,,Toronto,,M5B 2C1,,,,,no,+1-416-863-9000,,no,no,,,Jarvis Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3755497,43.657054,6779625721,restaurant,Ruru,,,,,,,,,,,,,greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3726908,43.6581698,3288816098,restaurant,George's Pizza,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3653783,43.65489,4600519197,restaurant,Cocina Economica,,141,,,,,,,,,,http://www.playacabana.ca/cocina/,mexican,,,,,,,,,,,M5A 2X1,,,,,,+1-647-748-4777,,,,,,Berkeley Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3657569,43.6584111,4253520819,restaurant,Sukho Thai,,,,,,,,,,,,,thai,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3657175,43.6583702,4253520817,restaurant,Haneed House,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3659137,43.6587951,4253518339,restaurant,Bamboo Kitchen,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parliament Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.406994,43.6619534,3693719738,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4064694,43.6620641,2679673027,restaurant,Harbord Fish & Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4063327,43.6620921,305023849,restaurant,"Flip, Toss & Thai Kitchen",,,,,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4046307,43.6624311,6914068452,restaurant,her father's cider bar + kitchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H.F.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4011589,43.6620985,333553034,restaurant,New College Cafeteria,,,ARAMARK,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entrance on 2nd floor of Wilson and 1st floor of Wetmore - actual dining room on 1st floor,,,,,,,,,,,,,,,,,,,,,
-79.4003207,43.6608398,391064315,restaurant,Harvest Noon Cafe,,4,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,Bancroft Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.403553,43.6626324,2679686790,restaurant,Magic Noodle,,93,,,,,,,,,,,asian,,,,,,,,,Toronto,,,,,,,,,,,,,,Harbord Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4031754,43.6627303,2679662205,restaurant,Wild Fire Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4032669,43.662961,752192420,restaurant,Wonder Chicken,,96,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,Harbord Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.403048,43.6629891,752192427,restaurant,River Tai,,92,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,Harbord Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4027836,43.6627967,2679661131,restaurant,Red Fish Blue Fish Creative Cafe,,73,,,,,,,,,,https://www.redfish-bluefish.com/,,,,,,,,,,Toronto,,,,,,,,,,,,,,Harbord Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4024398,43.6631932,1403933404,restaurant,Pig Out BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4024628,43.6632397,5934585965,restaurant,Croutons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4024199,43.6645934,1403928431,restaurant,Daddyo's,,673,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,Spadina Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.400582,43.6643443,282129337,restaurant,Varsity Deli,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4091785,43.6654241,575248146,restaurant,Sushi on Bloor,,525,,,,,,,,,,,japanese,,,,,,,,,Toronto,,,,,,,,+1-416-516-3456,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4088864,43.6654879,575248141,restaurant,Hokkaido Ramen Santouka,,515,,,,,,,,,,https://www.santouka.co.jp/en/shop-foreigin/canada/foreign02-004,,,,,,,,,,Toronto,,,,,,,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4090147,43.665718,6354886588,restaurant,Country Style Hungarian Restaurant,,450,,,,,,,,,,,hungarian,,,,,,,,,Toronto,,,,,Mo-Su 11:00-23:00,,,+1-416-536-5966,,yes,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4087476,43.6655252,575248139,restaurant,Crafty Coyote,,511,,,,,,,,,,,,,,yes,,,,,,Toronto,,,,,,,,+1-647-748-2338,,,,,,Bloor Street West,,,,,,,StopGap ramp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4085591,43.6658474,4697780124,restaurant,Victory Cafe,,440,,,,,,,,,,https://victorycafe.ca/,,,,,,,,,,Toronto,,M5S 2N5,,,,,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4079281,43.6654609,3624156727,restaurant,The Green Room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4084354,43.6655156,575245033,restaurant,Kilgour's,,,,,,,,,,,,,"bar;grill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other shops in this bldg,,,,,,,,,,,,,,,,,,,,
-79.4078813,43.6657161,575245017,restaurant,New Generation Sushi Restaurant,,,,,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.40798,43.6659303,4697780127,restaurant,El Furniture Warehouse,,410,,,,,,,,,,http://www.warehousegroup.ca/el-furniture-warehouse-bloor-st,,,,yes,,,,,,Toronto,,,,,,,,,,,,,,Bloor Street West,,,,,,,StopGap ramp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4078991,43.6659372,5268236421,restaurant,Fuwa Fuwa Japanese Pancakes,,408,,,,,,,,,,https://www.fuwafuwapancakes.com/,,,,,,,,,,Toronto,,,,,,,,+1-416-546-7789,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4076226,43.6657503,575245038,restaurant,Future Bistro,,483,,,,,,,,,,,,,,,,,,,,Toronto,,M5S 1Y2,,,,,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.407746,43.6659809,5126398700,restaurant,Gygyuya,,402,,,,,,,,,,https://www.gyugyuya.com/,chinese,,,,,,,,,Toronto,,,,,,,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4076951,43.6659867,5126398701,restaurant,By the Way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4071365,43.6661279,5126398629,restaurant,Sakura Sushi,,,,,,,,,,,,http://www.sakuraonbloor.ca/,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4068386,43.6661878,2320967676,restaurant,Famoso,,386,,,,,,,,,,http://famoso.ca,pizza,,,,,,,,,Toronto,,M5S 1X4,,,,,,+1-647-748-2333,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4067052,43.6658803,575245048,restaurant,Mt. Everest Restaurant,,469,,,,,,,,,,,indian,,,limited,,,,,,Toronto,,,,,,,,+1-416-964-8849,,,,,,Bloor Street West,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4066406,43.6658968,575245047,restaurant,Thai Basil,,,,,,,,,,,,,"thai;pan-asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4064957,43.6662434,6887349588,restaurant,El Nahual Tacos,,384,,,,,,,,,,,,,,,,,,,,,,,,,"Su-We 11:30-21:00; Th-Sa 11:30-22:00",,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4064233,43.6662635,803182823,restaurant,Freshii,Freshii,380,,,,,,,,,,,salad,Q5503051,en:Freshii,,,,,,,Toronto,,,,,,,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4062681,43.6662788,2286832921,restaurant,Vietnam Lovely Noodle,,378,,,,,,,,,,https://vietnamlovelynoodle.com/,vietnamese,,,,,,,,,Toronto,,,,,,,,+1-647-351-3288,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4061849,43.6662952,2286832909,restaurant,St. Louis Bar & Grill,St. Louis Bar & Grill,376,,,,,,,,,,,chicken,Q65567668,,,,,,,,Toronto,,,,,,,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4060697,43.6663185,6335841665,restaurant,Kenzo Ramen,,372,,,,,,,,,,http://www.kenzoramen.ca/,japanese,,,,,,,,,Toronto,,,,,,,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4058791,43.6663573,2286832899,restaurant,Sushi Maido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-416-961-7702,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4042163,43.6664273,575245085,restaurant,Crepes a GoGo,,,,,,,,,,,,,crepes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.405746,43.6665416,575245061,restaurant,cé fiore Italian Frozen Yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en:Cefiore,,,,,,,,,,,,,,,,,,,,,,,,
-79.4023108,43.6671544,388327987,restaurant,Masters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4003773,43.6675661,388327955,restaurant,Bar Mercurio,,270,,,,,,,,,,,,,,yes,,,,,,Toronto,,,,,,,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3945238,43.6636712,333553044,restaurant,Sammy's,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,basement,,,,,,,,,,,,,,,,,,,,,
-79.387467,43.660083,1288995614,restaurant,Mercatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3874085,43.6644628,5467750521,restaurant,Freshii,Freshii,56,,,,,,,,,,https://www.freshii.com/,salad,Q5503051,en:Freshii,yes,,,,,,Toronto,,M5S 2S3,,,,,,+1-647-484-8548,,,,,,Wellesley Street West,,,,,,,StopGap ramp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3875713,43.6647399,391084869,restaurant,Freshii,Freshii,960,,,,,,,,,,,salad,Q5503051,en:Freshii,,,,,,,Toronto,,,,,,,,,,,,,,Bay Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3972109,43.6692221,305547348,restaurant,Opus Restaurant on Prince Arthur,,37,,,,,,,,,,,,,,no,,,,,,Toronto,,,,,,,,,,,,,,Prince Arthur Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.395899,43.668579,1682603183,restaurant,Museum Tavern Restaurant & Bar,,208,,,,,,,,,,,,,,,,+1,,,,Toronto,,,,,,,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3957845,43.6685537,418971091,restaurant,Over Easy,,208,,,,,,,,,,,,,,yes,,,,,,Toronto,,,,,,,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3973053,43.6695014,305547324,restaurant,Fieramosca Cafe,,36A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3958356,43.6698645,4444211280,restaurant,The Host Fine Indian Cuisine,,,,,,,,,,,,https://www.welcometohost.com/,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3951246,43.6686481,265008563,restaurant,Gabby's,,192,,,,,,,,,,http://gabbys.ca/,,,,yes,,,yes,yes,,Toronto,,,,,,yes,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.392987,43.6686315,938008305,restaurant,Dynasty Chinese Cuisine,,131,,,,,,,,,,,chinese,,,,,,,,,Toronto,,,,,,,,,,,,,,Bloor Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
-79.3948063,43.6696327,975540399,restaurant,Morton's of Chicago The Steakhouse,,,,,,,,,,,,,steak,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3946992,43.6695703,2481616688,restaurant,Annona Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3944791,43.6703025,5682088738,restaurant,Sorelle and Co.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3935936,43.669957,6299735546,restaurant,Alobar,,162,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,Cumberland Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.393286,43.669947,1122868407,restaurant,Shogun Japanese Restaurant & Sushi Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
