X,Y,osm_id,amenity,addr:housenumber,name,brand,operator,shop,addr:housename,layer,sport,historic,building,website,cuisine,payment:mastercard,payment:american_express,capacity,addr:city,payment:cash,addr:postcode,description,outdoor_seating,opening_hours,payment:visa,delivery,phone,payment:debit_cards,takeaway,smoking,payment:credit_cards,email,addr:street,brand:wikidata,brand:wikipedia,llbo,addr:province,addr:country,contact:facebook,wheelchair:description,wheelchair,microbrewery,diet:vegan,diet:gluten_free,addr:unit,name:en,internet_access,diet:halal,Payments,year,name:ko,level,alt_name,internet_access:fee,drink,indoor_seating,name_1,catering,old_name,cuisine_1,cuisine_2,hst_number,payment:interac,payment:discover_card,facebook,name:ru,air_conditioning,diet,diet:vegetarian,addr:hamlet,short_name,dine_in,opendata:type,official_name,type,toilets:wheelchair,payment:bitcoin,diet:pescetarian,diet:meat,bar,stars,reservation,unit,addr:building,source_1,drive_through,gst_number,capacity:indoors,capacity:outdoors,not:name,addr:place,owner,stars:system,name:vi,stars:date,payment:coins,payment:coinkite,name:fr,url,fax,opening_hours:url,entrance,est_date,name:zh,max_occupancy,addr:subdistrict,toilets,toilets:access,wikipedia,wikidata,atm,vacant,floor,brewery,building:levels,wikipedia:en,start_date,store_ref,opening_hours:delivery,parking,store_name,opening_hours:signed,seating,barbecue,halal,int_name,designation,contact:yellowpages,payment:notes,contact:yelp,nudism
-79.4074563,43.65214,4228286994,restaurant,772,Queen Margherita Pizza,,,,,,,,,http://www.qmpizza.com,italian_pizza,,,,Toronto,,M6J 1V1,,,,,yes,+1-647-748-4666,,yes,,,,Dundas Street West,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4063848,43.6526761,6369142315,restaurant,358,Phở Tiên,,,,,,,,,,vietnamese,,,,Toronto,,M5T 2S6,,,,,yes,+1-416-603-7817,,yes,,,,Bathurst Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4049763,43.652057,4013650574,restaurant,707,Souppe Shoppe,,,,,,,,,,Soups,,,0,Toronto,,M5T 2W6,,,Tu-Sa 12:00-19:30,,,+1-647-891-3021,,only,outside,,,Dundas Street West,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4048143,43.6519938,4013650575,restaurant,707,Nom Nom Nom Crepes,,,,,,,,,http://www.nnncrepes.com/,poutines/crepes,,,0,Toronto,,M5T 2W6,,,"Mo-Fr 11:30-19:00; Sa 12:00-18:00; Su off",,,+1-647-636-0707,,only,outside,,,Dundas Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4035047,43.6519309,5787685253,restaurant,666,Buddha's vegetarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dundas Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4019561,43.6540595,4228278967,restaurant,188,Pizzeria Via Mercanti,,,,,,,,,,italian,,,,Toronto,,M5T 1M1,,,,,yes,,,yes,,,,Augusta Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3983748,43.6526555,6887349586,restaurant,280,Juicy Dimpling,,,,,,,,,,,,,,,,,,,Mo-Su 07:00-23:00,,,,,,,,,Spadina Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3986306,43.6536299,4621046055,restaurant,318,Shi Miaodao Yunnan Rice Noodle,,,,,,,,,,chinese,,,,Toronto,,M5T 2E7,,,,,,,,,,,,Spadina Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3987117,43.6538924,4621050703,restaurant,332,Ajisen Ramen Japanese Noodle,,,,,,,,,,japanese,,,,Toronto,,,,,,,,,,,,,,Spadina Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3987607,43.654045,3078627679,restaurant,338,Taste of China Seafood Restaurant,,,,,,,,,,chinese,,,,Toronto,,,,,,,,+1-416-348-8328,,,,,,Spadina Avenue,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4073162,43.656714,6533178787,restaurant,434,Nirvana,,,,,,,,,,,,,,,,,,,,,,,,,,,,College Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4072465,43.6567282,2796384169,restaurant,432,Mars Food,,,,,,,,,,diner,,,,Toronto,,,,,,,,+1-416-921-6332,,,,,,College Street,,,,,,,StopGap ramp,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4071926,43.6567382,5431579323,restaurant,430,Istanbul Shawarma,,,,,,,,,,,,,,Toronto,,,,,,,,+1-647-348-7288,,,,,,College Street,,,,,,,StopGap ramp,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4071426,43.6567436,6533178786,restaurant,430,El Rancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,College Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4068731,43.6564433,5431586221,restaurant,421,Isshin Ramen,,,,,,,,,,,,,,Toronto,,,,,,,,+1-416-367-4013,,,,,,College Street,,,,,,,StopGap ramp,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4070259,43.6567669,6533178790,restaurant,424,Hacienda,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,College Street,,,,,,,,,,,,,,,,,,,,Hacienda Las Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4069736,43.6567892,6533178789,restaurant,422,Sheherzade,,,,,,,,,,iranian,,,,,,,,,,,,,,,,,,College Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4069206,43.6567907,6533178788,restaurant,420,Pomegranate,,,,,,,,,,iranian,,,,,,,,,,,,,,,,,,College Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4068665,43.6568047,5431559423,restaurant,418,Little Jerry,,,,,,,,,https://thelittlejerry.com,,,,,Toronto,,,,,,,,,,,,,,College Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4054092,43.6570871,6533178785,restaurant,384,Deepizz,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,College Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4053679,43.6570954,2806099829,restaurant,382,The Hogtown Vegan,,,,,,,,,https://www.thehogtownvegan.com,"vegan;burger;fries",,,,Toronto,,M5T 1S7,,,"Mo-Fr 12:00-23:00; Sa 11:00-23:00; Su 11:00-22:00",,,+1-416-546-7900,,,,,,College Street,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4046374,43.6572404,6533155282,restaurant,370,ND Sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,College Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4042453,43.6573206,2806099838,restaurant,356,LeTAO,,,,,,,,,,,,,,Toronto,,M5T 1S6,,,,,,,,,,,,College Street,,,,,,,,,,,,,,,,,,,,,,,,,,Caplansky's Delicatessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.403602,43.6549915,5019053722,restaurant,88,Burritoz Bowlz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nassau Street,,,,,,,,,,,,,Burritoz Bowlz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4035218,43.655143,2702019165,restaurant,61A,Valentina,,,,,,,,,,mexican,,,,Toronto,,,,,,,,,,,,,,Bellevue Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4024342,43.6550229,5401779121,restaurant,230,Eative Film Cafe,,,,,,,,,,,,,,Toronto,,,,,,,,+1-416-890-9079,,,,,,Augusta Avenue,,,,,,,StopGap ramp,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4022017,43.6543701,5051870621,restaurant,192,King's Café,,,,,,,,,http://www.kingscafe.com/,,,,,Toronto,,,,,,,,+1-416-591-1340,,,,,,Augusta Avenue,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4022018,43.6543701,2702019129,restaurant,196,Hungary Thai,,,,,,,,,http://www.hungarythai.com/,"hungarian; thai",,,,Toronto,,M5T 2L6,,,,,,,,,,,,Augusta Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4020434,43.6549186,6538586585,restaurant,245,Jumbo Empanadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augusta Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4031135,43.6567894,2702019164,restaurant,276,Toritos Tapas Bar,,,,,,,,,,spanish,,,,Toronto,,M5T 2L9,,,,,,,,,,,,Augusta Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4004185,43.6544047,6887349587,restaurant,69,Seven Lives Tacos Y Mariscos,,,,,,,,,,,,,,,,,,,"Th-Tu 12:00-19:00; We 12:00-17:00",,,,,,,,,Kensington Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3996887,43.6550731,2520313347,restaurant,160,Hot Beans,,,,,,,,,http://hotbeansvegan.net,mexican,,,,Toronto,,M5T 3K7,,,,,,+1-647-352-7581,,,,,,Baldwin Street,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3992829,43.6543978,6751461746,restaurant,6,Saigon Lotus,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,St. Andrew Street,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3989752,43.6545541,7161465222,restaurant,358,Fudao Noodle House,,,,,,,,,,,,,,,,M5T 2G4,,,,,,+1-647-346-8588,,,,,,Spadina Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3982892,43.6544092,3190272167,restaurant,323,Rol San,,,,,,,,,,chinese,,,,Toronto,,,,,,,,,,,,,,Spadina Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3993092,43.6553551,5784538354,restaurant,382,Lavetto,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spadina Avenue,,,,,,,,,,,,,Lavetto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3985689,43.6550466,368384887,restaurant,221,Phở Ai My Vietnamese Restaurant,,,,,,,,,,vietnamese,,,,Toronto,,,,,,,,,,,,,,Spadina Avenue,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3987921,43.655511,5272994721,restaurant,359,Sichuan Garden,,,,,,,,,http://sichuangardentoronto.com,chinese,,,,,,M5T 2G3,,,We-Mo 11:45-22:00,,,+1-416-593-6265,,,,,,Spadina Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3995961,43.6561356,1501696966,restaurant,410,New Ho King,,,,,,,,,,chinese,,,,Toronto,,M5T 2G7,,,"Su-Th 11:30-04:00; Fr-Sa 11:30-05:00",,,+1-416-595-1881,,,,,,Spadina Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4026896,43.6576253,2806099846,restaurant,326,Fancy Franks,,,,,,,,,https://fancyfranks.com/,american,,,,Toronto,,M5T 1S3,,,"Su-Th 11:30-23:00; Fr-Sa 11:30-03:00",,,,,,,,,College Street,,,,,,,StopGap ramp,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4023805,43.6576816,2806099849,restaurant,316,Greedy Duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,College Street,,,,,,,,,,,,,Greedy Duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,武味鴨,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4022122,43.6577184,2806099852,restaurant,310,Grasshopper,,,,,,,,,http://grasshopperrestaurant.ca/,,,,,Toronto,,,,,Mo-Su 11:30-22:00,,yes,+1-647-340-3666,,,,,grasshopper-delivery@hotmail.com,College Street,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4017348,43.6578242,2806099854,restaurant,302,Fresca Pizza & Pasta,,,,,,,,,https://www.frescapizzapasta.com/,pizza,,,,Toronto,,M5T 1R9,,,"Mo-We 11:00-23:59, Th 11:00-01:00, Fr 11:00-02:00, Sa 12:00-02:00, Su 13:00-23:59",,,+1-416-922-9555,,,,,,College Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.401606,43.6578446,2806099856,restaurant,298,BauZza BauZza,,,,,,,,,http://totthecatcafe.com/,,,,,Toronto,,M5T 1R9,,,"Mo-Sa 11:00-21:00; Su 09:00-19:00",,,,,,,,,College Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3994037,43.657053,6703912271,restaurant,421,Mother's Dumplings,,,,,,,,,,,,,,Toronto,,M5T 2G6,,,,,,,,,,,,Spadina Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397211,43.648699,6419900831,restaurant,402,Kinton Ramen,,,,,,,,,http://www.kintonramen.com/,japanese,,,,,,,,,"Su-Th 11:30-22:30; Fr-Sa 11:30-00:00",,,+1-647-350-8666,,,,,,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3969443,43.6487442,2503325982,restaurant,392,Banh Mi Boys,,,,,,,,,http://www.banhmiboys.com/,banh_mi,,,,Toronto,,M5V 2A9,,,"Mo-Fr 11:00-22:00; Sa 11:00-21:00; Su 12:00-19:00",,,+1-416-363-0588,,,,,,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3960416,43.6486938,4816957256,restaurant,441,Basil Box,,,,,,,,,https://www.thebasilbox.com/,asian,,,,,,,,,,,,,,yes,,,,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3980621,43.6504006,5276543923,restaurant,59,Maker Pizza,,,,,,,,,http://makerpizza.com,pizza,,,,,,M5T 2H1,,,"Mo-We 11:30-22:00; Th 11:30-22:30; Fr 11:30-23:00; Sa 12:00-23:00; Su 12:00-22:00",,,+1-416-782-2000,,,,,info@makerpizza.com,Cameron Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3954444,43.6491478,6401524462,restaurant,354,Stelvio,,,,,,,,,https://stelviotoronto.ca/,,,,,Toronto,,,,yes,,,,+1-416-205-1001,,,,,,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3934602,43.6492193,401522103,restaurant,373,Peter Pan Bistro,,,,,,,,,https://peterpanbistro.wordpress.com/,,,,,Toronto,,,,,,,,+1-416-593-0917,,,,,,Queen Street West,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3978869,43.6517222,7161465220,restaurant,254,Xe Lua,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,Spadina Avenue,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3978259,43.6516742,7161465219,restaurant,252,Bún Saigon,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,Spadina Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3971185,43.6515083,6483208779,restaurant,241,R&D,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spadina Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.391351,43.6490947,5054029022,restaurant,294,Fusaro's Italian Kitchen,,,,,,,,,https://www.fusaros.com/,,,,,Toronto,,,,,,,,+1-647-347-3309,,,,,,Richmond Street East,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3918114,43.6495998,1141322132,restaurant,325,Sushi Time,,,,,,,,,,sushi,,,,,,,,,"Su-Th 11:30-23:00; Fr-Sa 11:30-00:00",,yes,+1-416-977-2222,,,,,,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3903456,43.6487383,5053590822,restaurant,133,Jack Aster's Bar and Grill,,,,,,,,,http://jackastors.com/,,,,,Toronto,,,,,,,,+1-416-595-9100,,,,,,John Street,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3906188,43.6500988,5712229921,restaurant,240,ME-VA-ME Kitchen Express,,,,,,,,,https://www.mevamekitchenexpress.ca/,,,,,Toronto,,M5V 1Z7,,,,,,,,,,,,Queen Street West,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3892066,43.6491276,4194343981,restaurant,225,The Fifth Grill & Terrace,,,,,,,,,http://www.thefifthgrill.com,french,,,175,Toronto,,M5V 1W2,,,Th-Sa 18:00-02:00,,,+1-416-979-3005,,no,outside,,,Richmond Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3882051,43.6497905,5782862554,restaurant,222,JaBistro,,,,,,,,,,sushi,,,,,,,,,,,,+1-647-748-0222,,,,,,Richmond Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3893185,43.6503762,557498997,restaurant,214,Korean Grill House,,,,,,,,,koreangrillhouse.com,korean,,,,Toronto,,M5V 1Z2,,,,,,+1-416-263-9850,,,,,,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3890548,43.6502077,5711987743,restaurant,259,PhoVistro,,,,,,,,,,,,,,Toronto,,M5V 1Z4,,,,,,,,,,,,Queen Street West,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.388925,43.650225,4751828421,restaurant,255,Little India,,,,,,,,,https://www.littleindia.ca/,indian,,,,,,M5V 1Z4,,,,,,+1-416-205-9836,,,,,,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3887654,43.6502747,6403221844,restaurant,249,Ikkousha Ramen,,,,,,,,,,,,,,,yes,,,,,,,,no,,,no,,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3887141,43.6502871,3487905734,restaurant,247,Mi Taco Taqueria,,,,,,,,,https://mitacotaqueria.com/,mexican,,,,Toronto,,,,,"Mo-Fr 11:30-22:00; Sa 12:00-22:00; Su 12:00-21:00",,,,,,,,,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3891298,43.6504059,5712063122,restaurant,208,Queen Mother Cafe,,,,,,,,,https://www.queenmothercafe.ca/,,,,,Toronto,,M5V 1Z2,,,,,,+1-416-598-4719,,,,,,Queen Street West,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3891188,43.6512784,1723263959,restaurant,30,Ema-Tei Authentic Japanese Food,,,,,,,,,http://ematei.ca,japanese,,,,,,M5V 1Z1,,,,,,+1-416-340-0472,,,,,,St. Patrick Street,,,,,,,,,,,,,Ematei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3880734,43.6504156,6416513568,restaurant,225,Hakata Shoryuken Ramen,,,,,,,,,https://www.hakatashoryuken.com/,chinese,,,,,,,,,,,,+1-416-519-8940,,,,,,Queen Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
